id,title,published,last_modified,cvss_score,severity,cvss_version,url,source_identifier,status
CVE-2025-35055,CVE-2025-35055 - Newforma Info Exchange (NIX) insecure file upload,2025-10-09T21:15:36.517000Z,2025-10-09T21:15:36.517000Z,8.8,HIGH,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-35055,9119a7d8-5eab-497f-8521-727c672e3725,Received
CVE-2025-35054,CVE-2025-35054 - Newforma Info Exchange (NIX) insufficiently protected credentials,2025-10-09T21:15:36.357000Z,2025-10-09T21:15:36.357000Z,5.3,MEDIUM,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-35054,9119a7d8-5eab-497f-8521-727c672e3725,Received
CVE-2025-35053,CVE-2025-35053 - Newforma Info Exchange (NIX) arbitrary file read and delete,2025-10-09T21:15:36.203000Z,2025-10-09T21:15:36.203000Z,6.4,MEDIUM,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-35053,9119a7d8-5eab-497f-8521-727c672e3725,Received
CVE-2025-35052,CVE-2025-35052 - Newforma Info Exchange (NIX) shared hard-coded secret key,2025-10-09T21:15:36.040000Z,2025-10-09T21:15:36.040000Z,6.3,MEDIUM,CVSS 4.0,https://cvefeed.io/vuln/detail/CVE-2025-35052,9119a7d8-5eab-497f-8521-727c672e3725,Received
CVE-2025-35051,CVE-2025-35051 - Newforma Project Center Server (NPCS) .NET unauthenticated deserialization,2025-10-09T21:15:35.873000Z,2025-10-09T21:15:35.873000Z,9.8,CRITICAL,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-35051,9119a7d8-5eab-497f-8521-727c672e3725,Received
CVE-2025-35050,CVE-2025-35050 - Newforma Info Exchange (NIX) .NET unauthenticated deserialization,2025-10-09T21:15:35.707000Z,2025-10-09T21:15:35.707000Z,9.8,CRITICAL,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-35050,9119a7d8-5eab-497f-8521-727c672e3725,Received
CVE-2025-34248,CVE-2025-34248 - D-Link Nuclias Connect < v1.3.1.4 Directory Traversal to Arbitrary File Deletion,2025-10-09T21:15:35.557000Z,2025-10-09T21:15:35.557000Z,7.2,HIGH,CVSS 4.0,https://cvefeed.io/vuln/detail/CVE-2025-34248,disclosure@vulncheck.com,Received
CVE-2025-11558,CVE-2025-11558 - code-projects E-Commerce Website user_index_search.php sql injection,2025-10-09T21:15:35.357000Z,2025-10-09T21:15:35.357000Z,7.5,HIGH,CVSS 2.0,https://cvefeed.io/vuln/detail/CVE-2025-11558,cna@vuldb.com,Received
CVE-2025-11557,CVE-2025-11557 - projectworlds Gate Pass Management System add-pass.php sql injection,2025-10-09T21:15:35.160000Z,2025-10-09T21:15:35.160000Z,7.5,HIGH,CVSS 2.0,https://cvefeed.io/vuln/detail/CVE-2025-11557,cna@vuldb.com,Received
CVE-2025-11556,CVE-2025-11556 - code-projects Simple Leave Manager user.php sql injection,2025-10-09T21:15:34.953000Z,2025-10-09T21:15:34.953000Z,7.5,HIGH,CVSS 2.0,https://cvefeed.io/vuln/detail/CVE-2025-11556,cna@vuldb.com,Received
CVE-2025-11555,CVE-2025-11555 - Campcodes Online Learning Management System calendar_of_events.php sql injection,2025-10-09T21:15:34.753000Z,2025-10-09T21:15:34.753000Z,7.5,HIGH,CVSS 2.0,https://cvefeed.io/vuln/detail/CVE-2025-11555,cna@vuldb.com,Received
CVE-2016-15047,CVE-2016-15047 - AVTECH CloudSetup.cgi Authenticated Command Injection,2025-10-09T21:15:34.400000Z,2025-10-09T22:15:32.217000Z,8.7,HIGH,CVSS 4.0,https://cvefeed.io/vuln/detail/CVE-2016-15047,disclosure@vulncheck.com,Received
CVE-2025-60316,CVE-2025-60316 - SourceCodester Pet Grooming Management Software SQL Injection Vulnerability,2025-10-09T20:15:40.547000Z,2025-10-10T14:15:43.037000Z,9.4,CRITICAL,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-60316,cve@mitre.org,Received
CVE-2025-11554,CVE-2025-11554 - Portabilis i-Educar User Type AccessLevelController.php insecure inherited permissions,2025-10-09T20:15:37.160000Z,2025-10-09T20:15:37.160000Z,6.5,MEDIUM,CVSS 2.0,https://cvefeed.io/vuln/detail/CVE-2025-11554,cna@vuldb.com,Received
CVE-2025-11553,CVE-2025-11553 - code-projects Courier Management System add-courier.php sql injection,2025-10-09T20:15:36.947000Z,2025-10-09T20:15:36.947000Z,6.5,MEDIUM,CVSS 2.0,https://cvefeed.io/vuln/detail/CVE-2025-11553,cna@vuldb.com,Received
CVE-2025-59146,CVE-2025-59146 - New API has Authenticated Server-Side Request Forgery (SSRF) issue,2025-10-09T19:15:43.837000Z,2025-10-09T19:15:43.837000Z,8.5,HIGH,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-59146,security-advisories@github.com,Received
CVE-2025-55200,CVE-2025-55200 - BigBlueButton vulnerable to Stored XSS via name of user at Shared Notes,2025-10-09T19:15:43.663000Z,2025-10-09T19:15:43.663000Z,7.1,HIGH,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-55200,security-advisories@github.com,Received
CVE-2025-4615,CVE-2025-4615 - PAN-OS: Improper Neutralization of Input in the Management Web Interface,2025-10-09T19:15:43.490000Z,2025-10-09T19:15:43.490000Z,7.0,HIGH,CVSS 4.0,https://cvefeed.io/vuln/detail/CVE-2025-4615,psirt@paloaltonetworks.com,Received
CVE-2025-4614,CVE-2025-4614 - PAN-OS: Session Token Disclosure Vulnerability,2025-10-09T19:15:43.307000Z,2025-10-09T19:15:43.307000Z,4.8,MEDIUM,CVSS 4.0,https://cvefeed.io/vuln/detail/CVE-2025-4614,psirt@paloaltonetworks.com,Received
CVE-2025-11552,CVE-2025-11552 - code-projects Online Complaint Site category.php sql injection,2025-10-09T19:15:42.770000Z,2025-10-09T19:15:42.770000Z,6.5,MEDIUM,CVSS 2.0,https://cvefeed.io/vuln/detail/CVE-2025-11552,cna@vuldb.com,Received
CVE-2025-60267,CVE-2025-60267 - Apache xckk SQL Injection Vulnerability,2025-10-09T18:15:49.910000Z,2025-10-09T20:15:40.203000Z,6.5,MEDIUM,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-60267,cve@mitre.org,Received
CVE-2025-11573,CVE-2025-11573 - Denial of Service issue in Amazon.IonDotnet,2025-10-09T18:15:49.543000Z,2025-10-09T18:15:49.543000Z,8.7,HIGH,CVSS 4.0,https://cvefeed.io/vuln/detail/CVE-2025-11573,ff89ba41-3aa1-4d27-914a-91399e9639e5,Received
CVE-2025-11551,CVE-2025-11551 - code-projects Student Result Manager Database.java sql injection,2025-10-09T18:15:49.333000Z,2025-10-09T20:15:36.727000Z,6.5,MEDIUM,CVSS 2.0,https://cvefeed.io/vuln/detail/CVE-2025-11551,cna@vuldb.com,Received
CVE-2025-11550,CVE-2025-11550 - Tenda W12 HTTP Request modules wifiScheduledSet null pointer dereference,2025-10-09T18:15:48.610000Z,2025-10-09T20:15:36.580000Z,7.1,HIGH,CVSS 4.0,https://cvefeed.io/vuln/detail/CVE-2025-11550,cna@vuldb.com,Received
CVE-2025-60304,CVE-2025-60304 - code-projects Simple Scheduling System 1.0 is vuln,2025-10-09T17:16:04.887000Z,2025-10-09T20:15:40.377000Z,6.1,MEDIUM,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-60304,cve@mitre.org,Received
CVE-2025-60266,CVE-2025-60266 - XCKK SQL Injection Vulnerability,2025-10-09T17:16:04.577000Z,2025-10-09T20:15:40.030000Z,6.5,MEDIUM,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-60266,cve@mitre.org,Received
CVE-2025-60010,CVE-2025-60010 - Junos OS and Junos OS Evolved: Device allows login for user with expired password,2025-10-09T17:16:04.290000Z,2025-10-09T17:16:04.290000Z,5.4,MEDIUM,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-60010,sirt@juniper.net,Received
CVE-2025-60009,CVE-2025-60009 - Junos Space: CLI Configlet page is vulnerable to reflected cross-site script injection,2025-10-09T17:16:04.070000Z,2025-10-09T17:16:04.070000Z,6.1,MEDIUM,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-60009,sirt@juniper.net,Received
CVE-2025-60006,CVE-2025-60006 - Junos OS Evolved: OS command injection vulnerabilities fixed,2025-10-09T17:16:03.857000Z,2025-10-09T17:16:03.857000Z,5.3,MEDIUM,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-60006,sirt@juniper.net,Received
CVE-2025-60004,CVE-2025-60004 - Junos OS and Junos OS Evolved: Specific BGP EVPN update message causes rpd crash,2025-10-09T17:16:03.673000Z,2025-10-09T17:16:03.673000Z,8.7,HIGH,CVSS 4.0,https://cvefeed.io/vuln/detail/CVE-2025-60004,sirt@juniper.net,Received
CVE-2025-60002,CVE-2025-60002 - Junos Space: Template Definitions page is vulnerable to reflected cross-site script injection,2025-10-09T17:16:03.483000Z,2025-10-09T17:16:03.483000Z,6.1,MEDIUM,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-60002,sirt@juniper.net,Received
CVE-2025-60001,CVE-2025-60001 - Junos Space: Create Quick Template page is vulnerable to reflected cross-site script injection,2025-10-09T17:16:03.280000Z,2025-10-09T17:16:03.280000Z,6.1,MEDIUM,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-60001,sirt@juniper.net,Received
CVE-2025-60000,CVE-2025-60000 - Junos Space: Generate Report page is vulnerable to reflected cross-site script injection,2025-10-09T17:16:03.110000Z,2025-10-09T17:16:03.110000Z,6.1,MEDIUM,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-60000,sirt@juniper.net,Received
CVE-2025-59999,CVE-2025-59999 - Junos Space: API Access Profiles page is vulnerable to reflected cross-site script injection,2025-10-09T17:16:02.840000Z,2025-10-09T17:16:02.840000Z,6.1,MEDIUM,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-59999,sirt@juniper.net,Received
CVE-2025-59998,CVE-2025-59998 - Junos Space: Archive Logs screen is vulnerable to reflected cross-site script injection,2025-10-09T17:16:02.633000Z,2025-10-09T17:16:02.633000Z,6.1,MEDIUM,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-59998,sirt@juniper.net,Received
CVE-2025-59997,CVE-2025-59997 - Junos Space: Fields in the CLI Configlets are vulnerable to reflected cross-site script injection,2025-10-09T17:16:02.450000Z,2025-10-09T17:16:02.450000Z,6.1,MEDIUM,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-59997,sirt@juniper.net,Received
CVE-2025-59996,CVE-2025-59996 - Junos Space: Configuration View page is vulnerable to reflected cross-site script injection,2025-10-09T17:16:02.283000Z,2025-10-09T17:16:02.283000Z,6.1,MEDIUM,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-59996,sirt@juniper.net,Received
CVE-2025-59995,CVE-2025-59995 - Junos Space: Template creation through Definition is vulnerable to reflected cross-site script injection,2025-10-09T17:16:02.110000Z,2025-10-09T17:16:02.110000Z,6.1,MEDIUM,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-59995,sirt@juniper.net,Received
CVE-2025-59994,CVE-2025-59994 - Junos Space: Quick Template page is vulnerable to reflected cross-site script injection,2025-10-09T17:16:01.907000Z,2025-10-09T17:16:01.907000Z,6.1,MEDIUM,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-59994,sirt@juniper.net,Received
CVE-2025-59993,CVE-2025-59993 - Junos Space: Space Node Setting fields are vulnerable to reflected cross-site script injection,2025-10-09T17:16:01.670000Z,2025-10-09T17:16:01.670000Z,6.1,MEDIUM,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-59993,sirt@juniper.net,Received
CVE-2025-59992,CVE-2025-59992 - Junos Space: Secure Console page is vulnerable to reflected cross-site script injection,2025-10-09T17:16:01.507000Z,2025-10-09T17:16:01.507000Z,6.1,MEDIUM,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-59992,sirt@juniper.net,Received
CVE-2025-59991,CVE-2025-59991 - Junos Space: Device Management pages are vulnerable to reflected cross-site script injection,2025-10-09T17:16:01.320000Z,2025-10-09T17:16:01.320000Z,6.1,MEDIUM,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-59991,sirt@juniper.net,Received
CVE-2025-59990,CVE-2025-59990 - Junos Space: Template creation pages are vulnerable to reflected cross-site script injection,2025-10-09T17:16:01.143000Z,2025-10-09T17:16:01.143000Z,6.1,MEDIUM,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-59990,sirt@juniper.net,Received
CVE-2025-59989,CVE-2025-59989 - Junos Space: Device Discovery page is vulnerable to reflected cross-site script injection,2025-10-09T17:16:00.970000Z,2025-10-09T17:16:00.970000Z,6.1,MEDIUM,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-59989,sirt@juniper.net,Received
CVE-2025-59988,CVE-2025-59988 - Junos Space: Generate Report page is vulnerable to reflected cross-site script injection,2025-10-09T17:16:00.787000Z,2025-10-09T17:16:00.787000Z,6.1,MEDIUM,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-59988,sirt@juniper.net,Received
CVE-2025-59987,CVE-2025-59987 - Junos Space: The arbitrary device search field is vulnerable to reflected cross-site script injection,2025-10-09T17:16:00.617000Z,2025-10-09T17:16:00.617000Z,6.1,MEDIUM,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-59987,sirt@juniper.net,Received
CVE-2025-59986,CVE-2025-59986 - Junos Space: Input fields in Model Devices are vulnerable to reflected cross-site script injection,2025-10-09T17:16:00.453000Z,2025-10-09T17:16:00.453000Z,6.1,MEDIUM,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-59986,sirt@juniper.net,Received
CVE-2025-59985,CVE-2025-59985 - Junos Space: Purging Policy field is vulnerable to reflected cross-site script injection,2025-10-09T17:16:00.290000Z,2025-10-09T17:16:00.290000Z,6.1,MEDIUM,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-59985,sirt@juniper.net,Received
CVE-2025-59984,CVE-2025-59984 - Junos Space: Global Search is vulnerable to reflected cross-site script injection,2025-10-09T17:16:00.120000Z,2025-10-09T17:16:00.120000Z,6.1,MEDIUM,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-59984,sirt@juniper.net,Received
CVE-2025-59983,CVE-2025-59983 - Junos Space: Template Definition page is vulnerable to reflected cross-site script injection,2025-10-09T17:15:59.940000Z,2025-10-09T17:15:59.940000Z,6.1,MEDIUM,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-59983,sirt@juniper.net,Received
CVE-2025-59982,CVE-2025-59982 - Junos Space: Dashboard Search field is vulnerable to reflected cross-site script injection,2025-10-09T17:15:59.773000Z,2025-10-09T17:15:59.773000Z,6.1,MEDIUM,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-59982,sirt@juniper.net,Received
CVE-2025-59981,CVE-2025-59981 - Junos Space: Device Template Definition page is vulnerable to reflected cross-site script injection,2025-10-09T17:15:59.600000Z,2025-10-09T17:15:59.600000Z,6.1,MEDIUM,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-59981,sirt@juniper.net,Received
CVE-2025-59980,CVE-2025-59980 - Junos OS: When a user with the name ftp or anonymous is configured unauthenticated filesystem access is allowed,2025-10-09T17:15:59.427000Z,2025-10-09T17:15:59.427000Z,6.9,MEDIUM,CVSS 4.0,https://cvefeed.io/vuln/detail/CVE-2025-59980,sirt@juniper.net,Received
CVE-2025-59978,CVE-2025-59978 - Junos Space: Stored cross-site scripting vulnerability in web application,2025-10-09T17:15:59.250000Z,2025-10-09T17:15:59.250000Z,9.4,CRITICAL,CVSS 4.0,https://cvefeed.io/vuln/detail/CVE-2025-59978,sirt@juniper.net,Received
CVE-2025-11549,CVE-2025-11549 - Tenda W12 HTTP Request modules wifiMacFilterSet stack-based overflow,2025-10-09T17:15:58.627000Z,2025-10-09T20:15:36.437000Z,9.0,HIGH,CVSS 2.0,https://cvefeed.io/vuln/detail/CVE-2025-11549,cna@vuldb.com,Received
CVE-2025-11371,CVE-2025-11371 - Gladinet CentreStack and TrioFox Local File Inclusion Flaw,2025-10-09T17:15:58.507000Z,2025-10-10T14:15:42.253000Z,6.2,MEDIUM,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-11371,5dacb0b8-2277-4717-899c-254586fe4912,Received
CVE-2017-20203,CVE-2017-20203 - NetSarang v5.0 Malicious Backdoor Supply Chain Compromise,2025-10-09T17:15:57.423000Z,2025-10-09T17:15:57.423000Z,9.3,CRITICAL,CVSS 4.0,https://cvefeed.io/vuln/detail/CVE-2017-20203,disclosure@vulncheck.com,Received
CVE-2025-61577,CVE-2025-61577 - D-Link DIR-816A2_FWv1.10CNB05 was discovered to co,2025-10-09T16:15:48.277000Z,2025-10-09T19:15:44.347000Z,7.5,HIGH,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-61577,cve@mitre.org,Received
CVE-2025-61532,"CVE-2025-61532 - ""SVX Portal Cross-Site Scripting""",2025-10-09T16:15:48.017000Z,2025-10-09T19:15:44.180000Z,6.1,MEDIUM,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-61532,cve@mitre.org,Received
CVE-2025-60302,CVE-2025-60302 - Code-Projects Client Details System Stored XSS Vulnerability,2025-10-09T16:15:47.850000Z,2025-10-09T17:16:04.707000Z,6.1,MEDIUM,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-60302,cve@mitre.org,Received
CVE-2025-60265,CVE-2025-60265 - xckk SQL Injection Vulnerability,2025-10-09T16:15:47.687000Z,2025-10-09T20:15:39.853000Z,6.5,MEDIUM,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-60265,cve@mitre.org,Received
CVE-2025-59976,CVE-2025-59976 - Junos Space: Arbitrary file download vulnerability in web interface,2025-10-09T16:15:47.487000Z,2025-10-09T16:15:47.487000Z,7.1,HIGH,CVSS 4.0,https://cvefeed.io/vuln/detail/CVE-2025-59976,sirt@juniper.net,Received
CVE-2025-59975,CVE-2025-59975 - Junos Space: Flooding device with inbound API calls leads to WebUI and CLI management access DoS,2025-10-09T16:15:47.280000Z,2025-10-09T16:15:47.280000Z,8.7,HIGH,CVSS 4.0,https://cvefeed.io/vuln/detail/CVE-2025-59975,sirt@juniper.net,Received
CVE-2025-59974,CVE-2025-59974 - Junos Space Security Director: Persistent Cross-Site Scripting (XSS) vulnerability,2025-10-09T16:15:46.993000Z,2025-10-09T16:15:46.993000Z,9.3,CRITICAL,CVSS 4.0,https://cvefeed.io/vuln/detail/CVE-2025-59974,sirt@juniper.net,Received
CVE-2025-59968,CVE-2025-59968 - Junos Space Security Director: Insufficient authorization for sensitive resources in web interface,2025-10-09T16:15:46.837000Z,2025-10-09T16:15:46.837000Z,8.6,HIGH,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-59968,sirt@juniper.net,Received
CVE-2025-59967,"CVE-2025-59967 - Junos OS Evolved: ACX7024, ACX7024X, ACX7100-32C,  ACX7100-48L, ACX7348, ACX7509: When specific valid multicast traffic is received on the L3 interface on a vulnerable device evo-pfemand crashes and restarts",2025-10-09T16:15:46.647000Z,2025-10-09T16:15:46.647000Z,7.1,HIGH,CVSS 4.0,https://cvefeed.io/vuln/detail/CVE-2025-59967,sirt@juniper.net,Received
CVE-2025-59964,CVE-2025-59964 - Junos OS: SRX4700: When forwarding-options sampling is enabled any traffic destined to the RE will cause the forwarding line card to crash and restart,2025-10-09T16:15:46.443000Z,2025-10-09T16:15:46.443000Z,8.7,HIGH,CVSS 4.0,https://cvefeed.io/vuln/detail/CVE-2025-59964,sirt@juniper.net,Received
CVE-2025-59962,"CVE-2025-59962 - Junos OS and Junos OS Evolved: With BGP sharding enabled, change in indirect next-hop can cause RPD crash",2025-10-09T16:15:46.247000Z,2025-10-09T16:15:46.247000Z,6.0,MEDIUM,CVSS 4.0,https://cvefeed.io/vuln/detail/CVE-2025-59962,sirt@juniper.net,Received
CVE-2025-59958,CVE-2025-59958 - Junos OS Evolved: PTX Series: When a firewall filter rejects traffic these packets are erroneously sent to the RE,2025-10-09T16:15:45.950000Z,2025-10-09T16:15:45.950000Z,6.9,MEDIUM,CVSS 4.0,https://cvefeed.io/vuln/detail/CVE-2025-59958,sirt@juniper.net,Received
CVE-2025-59957,CVE-2025-59957 - Junos OS: EX4600 Series and QFX5000 Series: An attacker with physical access can open a persistent backdoor,2025-10-09T16:15:45.657000Z,2025-10-09T16:15:45.657000Z,7.0,HIGH,CVSS 4.0,https://cvefeed.io/vuln/detail/CVE-2025-59957,sirt@juniper.net,Received
CVE-2025-56426,CVE-2025-56426 - WebKul Bagisto Remote Code Execution Vulnerability,2025-10-09T16:15:45.480000Z,2025-10-09T20:15:37.683000Z,6.5,MEDIUM,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-56426,cve@mitre.org,Received
CVE-2025-52961,CVE-2025-52961 - Junos OS Evolved: PTX Series except PTX10003: An unauthenticated adjacent attacker sending specific valid traffic can cause a memory leak in cfmman leading to FPC crash and restart,2025-10-09T16:15:45.247000Z,2025-10-09T16:15:45.247000Z,7.1,HIGH,CVSS 4.0,https://cvefeed.io/vuln/detail/CVE-2025-52961,sirt@juniper.net,Received
CVE-2025-52960,CVE-2025-52960 - Junos OS: SRX Series and MX Series: Receipt of specific SIP packets in a high utilization situation causes a flowd crash,2025-10-09T16:15:45.033000Z,2025-10-09T16:15:45.033000Z,8.2,HIGH,CVSS 4.0,https://cvefeed.io/vuln/detail/CVE-2025-52960,sirt@juniper.net,Received
CVE-2025-11198,CVE-2025-11198 - Security Director Policy Enforcer: An unrestricted API allows a network-based unauthenticated attacker to deploy malicious vSRX images to VMWare NSX Server,2025-10-09T16:15:44.270000Z,2025-10-09T16:15:44.270000Z,8.5,HIGH,CVSS 4.0,https://cvefeed.io/vuln/detail/CVE-2025-11198,sirt@juniper.net,Received
CVE-2025-10284,CVE-2025-10284 - Improper Archive Extraction in unarchive Enables RCE,2025-10-09T16:15:44.077000Z,2025-10-09T16:15:44.077000Z,9.6,CRITICAL,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-10284,cves@blacklanternsecurity.com,Received
CVE-2025-10283,CVE-2025-10283 - Improper .git Sanitization in gitdumper Enables RCE,2025-10-09T16:15:43.947000Z,2025-10-09T16:15:43.947000Z,9.6,CRITICAL,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-10283,cves@blacklanternsecurity.com,Received
CVE-2025-10282,CVE-2025-10282 - GitLab Domain Confusion in gitlab Leaks API Key,2025-10-09T16:15:43.810000Z,2025-10-09T16:15:43.810000Z,4.7,MEDIUM,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-10282,cves@blacklanternsecurity.com,Received
CVE-2025-10281,CVE-2025-10281 - Insecure URL Handling in git_clone Leading to Leaked API Key,2025-10-09T16:15:42.807000Z,2025-10-09T16:15:42.807000Z,4.7,MEDIUM,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-10281,cves@blacklanternsecurity.com,Received
CVE-2025-56683,CVE-2025-56683 - A cross-site scripting (XSS) vulnerability in the ,2025-10-09T15:16:07.463000Z,2025-10-09T15:50:04.013000Z,0.0,,,https://cvefeed.io/vuln/detail/CVE-2025-56683,cve@mitre.org,Awaiting Analysis
CVE-2025-45095,CVE-2025-45095 - Ad-Aware WebCompanion Unquoted Service Path Vulnerability,2025-10-09T15:16:06.537000Z,2025-10-09T16:15:44.823000Z,7.3,HIGH,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-45095,cve@mitre.org,Awaiting Analysis
CVE-2025-39664,CVE-2025-39664 - Path-Traversal in report scheduler,2025-10-09T15:16:06.363000Z,2025-10-09T15:50:04.013000Z,7.1,HIGH,CVSS 4.0,https://cvefeed.io/vuln/detail/CVE-2025-39664,security@checkmk.com,Awaiting Analysis
CVE-2025-32919,CVE-2025-32919 - Privilege Escalation in Windows License plugin for Checkmk Windows Agent,2025-10-09T15:16:06.057000Z,2025-10-09T15:50:04.013000Z,8.8,HIGH,CVSS 4.0,https://cvefeed.io/vuln/detail/CVE-2025-32919,security@checkmk.com,Awaiting Analysis
CVE-2025-32916,CVE-2025-32916 - Sensitive form data in URL query parameters,2025-10-09T15:16:05.503000Z,2025-10-09T15:50:04.013000Z,1.0,LOW,CVSS 4.0,https://cvefeed.io/vuln/detail/CVE-2025-32916,security@checkmk.com,Awaiting Analysis
